experiment,epoch,image_index,ground_truth,center_prediction,center_confidence,center_correct,lambda_min,lambda_max,anisotropy,mean_magnitude_cosine_distance,max_magnitude_cosine_distance,mean_signed_cosine_distance,max_signed_cosine_distance,prediction_stability
sgd_no_momentum,150,0,3,3,0.9850342869758606,1,1.4892469669818396,2.0484973166943017,1.3755255925387975,0.00020845153036352926,0.0004336936225918242,0.00020845153036352926,0.0004336936225918242,1.0
sgd_no_momentum,150,1,8,8,0.9989356398582458,1,1.4892469669818396,2.0484973166943017,1.3755255925387975,6.080948940467845e-05,8.851308179824713e-05,6.080948940467845e-05,8.851308179824713e-05,1.0
sgd_no_momentum,150,2,8,8,0.7724525332450867,1,1.4892469669818396,2.0484973166943017,1.3755255925387975,0.0017290988845522215,0.0025149553983085937,0.0017290988845522215,0.0025149553983085937,1.0
sgd_no_momentum,150,3,0,0,0.7310788035392761,1,1.4892469669818396,2.0484973166943017,1.3755255925387975,0.00047660132683277623,0.0008856676228695681,0.00047660132683277623,0.0008856676228695681,1.0
sgd_no_momentum,150,4,6,6,0.9917749166488647,1,1.4892469669818396,2.0484973166943017,1.3755255925387975,8.795737177846874e-05,0.00014700638650844144,8.795737177846874e-05,0.00014700638650844144,1.0
sgd_no_momentum,150,5,6,6,0.9908068776130676,1,1.4892469669818396,2.0484973166943017,1.3755255925387975,0.0008255775464886261,0.001749185008798615,0.0008255775464886261,0.001749185008798615,1.0
sgd_no_momentum,150,6,1,1,0.787690281867981,1,1.4892469669818396,2.0484973166943017,1.3755255925387975,0.001265369713299297,0.003952980038833931,0.001265369713299297,0.003952980038833931,0.75
sgd_no_momentum,150,8,3,3,0.940253496170044,1,1.4892469669818396,2.0484973166943017,1.3755255925387975,0.00020816663950801173,0.0003955631199448195,0.00020816663950801173,0.0003955631199448195,1.0
sgd_no_momentum,150,9,1,1,0.5514301061630249,1,1.4892469669818396,2.0484973166943017,1.3755255925387975,0.0004170879892879953,0.0007670531136007019,0.0004170879892879953,0.0007670531136007019,0.5
sgd_no_momentum,150,10,0,0,0.9881148338317871,1,1.4892469669818396,2.0484973166943017,1.3755255925387975,0.00029183041695535206,0.0004523494095417524,0.00029183041695535206,0.0004523494095417524,1.0
sgd_no_momentum,150,11,9,9,0.9982956051826477,1,1.4892469669818396,2.0484973166943017,1.3755255925387975,6.743744301968002e-05,9.063685587629156e-05,6.743744301968002e-05,9.063685587629156e-05,1.0
sgd_no_momentum,150,12,5,5,0.40320032835006714,1,1.4892469669818396,2.0484973166943017,1.3755255925387975,0.0007199780237579501,0.000879641490803329,0.0007199780237579501,0.000879641490803329,0.75
sgd_no_momentum,150,13,7,7,0.9988023042678833,1,1.4892469669818396,2.0484973166943017,1.3755255925387975,0.000114966448479914,0.00019432785050310653,0.000114966448479914,0.00019432785050310653,1.0
sgd_no_momentum,150,14,9,9,0.9929353594779968,1,1.4892469669818396,2.0484973166943017,1.3755255925387975,0.00028630760266831756,0.0004054673043358825,0.00028630760266831756,0.0004054673043358825,1.0
sgd_no_momentum,150,16,5,5,0.996635377407074,1,1.4892469669818396,2.0484973166943017,1.3755255925387975,0.0002028741894843089,0.00041603951266711015,0.0002028741894843089,0.00041603951266711015,1.0
sgd_no_momentum,150,17,7,3,0.45507535338401794,0,1.4892469669818396,2.0484973166943017,1.3755255925387975,0.0033965309231347995,0.005907595696582724,0.0033965309231347995,0.005907595696582724,0.5
sgd_no_momentum,150,22,4,4,0.6077485680580139,1,1.4892469669818396,2.0484973166943017,1.3755255925387975,0.0013006592531523697,0.002286791584067749,0.0013006592531523697,0.002286791584067749,1.0
sgd_no_momentum,150,25,2,2,0.930606484413147,1,1.4892469669818396,2.0484973166943017,1.3755255925387975,0.0007136045925593415,0.0011395801059082,0.0007136045925593415,0.0011395801059082,1.0
sgd_no_momentum,150,26,4,3,0.37693721055984497,0,1.4892469669818396,2.0484973166943017,1.3755255925387975,0.006725592780607165,0.015294572367850923,0.006725592780607165,0.015294572367850923,0.5
sgd_no_momentum,150,35,2,3,0.8131853938102722,0,1.4892469669818396,2.0484973166943017,1.3755255925387975,0.009705050209447619,0.017807384634889734,0.009705050209447619,0.017807384634889734,1.0
sgd_no_momentum,300,0,3,3,0.9995225667953491,1,2.0877010961247042,3.2750301222132987,1.5687255844682815,0.0003057351248468565,0.0004428787184928007,0.0003057351248468565,0.0004428787184928007,1.0
sgd_no_momentum,300,1,8,8,0.9992609620094299,1,2.0877010961247042,3.2750301222132987,1.5687255844682815,4.731478429223501e-05,7.323315092322424e-05,4.731478429223501e-05,7.323315092322424e-05,1.0
sgd_no_momentum,300,2,8,8,0.5618643760681152,1,2.0877010961247042,3.2750301222132987,1.5687255844682815,0.00938476145994882,0.01481721509215872,0.00938476145994882,0.01481721509215872,0.5
sgd_no_momentum,300,3,0,0,0.9811559915542603,1,2.0877010961247042,3.2750301222132987,1.5687255844682815,0.0015255278742579426,0.0018902945368931556,0.0015255278742579426,0.0018902945368931556,1.0
sgd_no_momentum,300,4,6,6,0.9994086027145386,1,2.0877010961247042,3.2750301222132987,1.5687255844682815,0.00036453420205809217,0.000789320583468478,0.00036453420205809217,0.000789320583468478,1.0
sgd_no_momentum,300,5,6,6,0.9993379712104797,1,2.0877010961247042,3.2750301222132987,1.5687255844682815,0.00026319648938932794,0.0004380885643717747,0.00026319648938932794,0.0004380885643717747,1.0
sgd_no_momentum,300,6,1,1,0.9969428181648254,1,2.0877010961247042,3.2750301222132987,1.5687255844682815,0.0001696599706387525,0.00027342165660870776,0.0001696599706387525,0.00027342165660870776,1.0
sgd_no_momentum,300,8,3,3,0.9990731477737427,1,2.0877010961247042,3.2750301222132987,1.5687255844682815,5.131431288046828e-05,9.835133194224799e-05,5.131431288046828e-05,9.835133194224799e-05,1.0
sgd_no_momentum,300,9,1,1,0.9967641830444336,1,2.0877010961247042,3.2750301222132987,1.5687255844682815,0.00012346712758784517,0.00023214924212666688,0.00012346712758784517,0.00023214924212666688,1.0
sgd_no_momentum,300,10,0,0,0.9993215799331665,1,2.0877010961247042,3.2750301222132987,1.5687255844682815,0.00018594768345070456,0.00031582028206833535,0.00018594768345070456,0.00031582028206833535,1.0
sgd_no_momentum,300,11,9,9,0.9988935589790344,1,2.0877010961247042,3.2750301222132987,1.5687255844682815,0.00010599353372886533,0.00017866513444142473,0.00010599353372886533,0.00017866513444142473,1.0
sgd_no_momentum,300,12,5,5,0.9412354826927185,1,2.0877010961247042,3.2750301222132987,1.5687255844682815,0.0002784281459645155,0.00036416378781700676,0.0002784281459645155,0.00036416378781700676,1.0
sgd_no_momentum,300,13,7,7,0.9991797804832458,1,2.0877010961247042,3.2750301222132987,1.5687255844682815,0.00014463940275308285,0.0003078904594129295,0.00014463940275308285,0.0003078904594129295,1.0
sgd_no_momentum,300,14,9,9,0.9986674785614014,1,2.0877010961247042,3.2750301222132987,1.5687255844682815,4.799737428029527e-05,6.294241569215764e-05,4.799737428029527e-05,6.294241569215764e-05,1.0
sgd_no_momentum,300,16,5,5,0.999536395072937,1,2.0877010961247042,3.2750301222132987,1.5687255844682815,0.0005642349436588423,0.001520407408693858,0.0005642349436588423,0.001520407408693858,1.0
sgd_no_momentum,300,17,7,7,0.9988569021224976,1,2.0877010961247042,3.2750301222132987,1.5687255844682815,0.00015747861139650543,0.00021344575355852768,0.00015747861139650543,0.00021344575355852768,1.0
