experiment,epoch,image_index,ground_truth,target,landscape_split,bn_mode,n_steps,perturbation,epsilon_alpha,epsilon_beta,lambda_min,lambda_max,anisotropy,center_prediction,center_confidence,center_target_probability,perturbed_prediction,perturbed_confidence,perturbed_target_probability,prediction_unchanged,center_correct,perturbed_correct,center_ig_delta,perturbed_ig_delta,signed_cosine,signed_cosine_distance,magnitude_cosine,magnitude_cosine_distance,magnitude_pearson,relative_l1,top_k_overlap
sgd_nesterov,150,0,3,3,test_Z,match_landscape,50,plus_d1,0.10000000000000009,0.10000000000000009,1.8994209183599533,2.4906042204950194,1.3112439672642549,3,0.9292861223220825,0.9292861223220825,3,0.9105933308601379,0.9105933308601379,1,1,1,-0.052516937255859375,-0.0528721809387207,0.990492817040859,0.009507182959140992,0.9929331398059156,0.007066860194084423,0.9887423773311332,0.12570489943027496,0.8378378378378378
sgd_nesterov,150,0,3,3,test_Z,match_landscape,50,minus_d1,0.10000000000000009,0.10000000000000009,1.8994209183599533,2.4906042204950194,1.3112439672642549,3,0.9292861223220825,0.9292861223220825,3,0.9439676403999329,0.9439676403999329,1,1,1,-0.052516937255859375,0.09470033645629883,0.9905862745076797,0.009413725492320335,0.9930889541099527,0.006911045890047318,0.9889405120083523,0.12992610037326813,0.8053097345132744
sgd_nesterov,150,0,3,3,test_Z,match_landscape,50,plus_d2,0.10000000000000009,0.10000000000000009,1.8994209183599533,2.4906042204950194,1.3112439672642549,3,0.9292861223220825,0.9292861223220825,3,0.9298024773597717,0.9298024773597717,1,1,1,-0.052516937255859375,-0.11458587646484375,0.9866452434537676,0.013354756546232416,0.9903249754731438,0.009675024526856202,0.9845110420267015,0.13882692158222198,0.8545454545454545
sgd_nesterov,150,0,3,3,test_Z,match_landscape,50,minus_d2,0.10000000000000009,0.10000000000000009,1.8994209183599533,2.4906042204950194,1.3112439672642549,3,0.9292861223220825,0.9292861223220825,3,0.9262539744377136,0.9262539744377136,1,1,1,-0.052516937255859375,0.030709266662597656,0.9898606173578598,0.010139382642140204,0.9932474701299231,0.0067525298700769065,0.9892288824144427,0.12893664836883545,0.8545454545454545
sgd_nesterov,150,1,8,8,test_Z,match_landscape,50,plus_d1,0.10000000000000009,0.10000000000000009,1.8994209183599533,2.4906042204950194,1.3112439672642549,8,0.9956547021865845,0.9956547021865845,8,0.9955808520317078,0.9955808520317078,1,1,1,-0.1618633270263672,-0.1294083595275879,0.9890310268021615,0.010968973197838516,0.9921346269448764,0.007865373055123581,0.9882418700764575,0.1319422721862793,0.8214285714285714
sgd_nesterov,150,1,8,8,test_Z,match_landscape,50,minus_d1,0.10000000000000009,0.10000000000000009,1.8994209183599533,2.4906042204950194,1.3112439672642549,8,0.9956547021865845,0.9956547021865845,8,0.9954763054847717,0.9954763054847717,1,1,1,-0.1618633270263672,-0.03312969207763672,0.9904875465279761,0.009512453472023896,0.9925908486278172,0.007409151372182787,0.9889587840147717,0.12768810987472534,0.8715596330275229
sgd_nesterov,150,1,8,8,test_Z,match_landscape,50,plus_d2,0.10000000000000009,0.10000000000000009,1.8994209183599533,2.4906042204950194,1.3112439672642549,8,0.9956547021865845,0.9956547021865845,8,0.9958915710449219,0.9958915710449219,1,1,1,-0.1618633270263672,-0.2116227149963379,0.990837834225417,0.009162165774582953,0.9924911042491135,0.007508895750886535,0.9889115563533643,0.12509025633335114,0.8888888888888888
sgd_nesterov,150,1,8,8,test_Z,match_landscape,50,minus_d2,0.10000000000000009,0.10000000000000009,1.8994209183599533,2.4906042204950194,1.3112439672642549,8,0.9956547021865845,0.9956547021865845,8,0.9953228831291199,0.9953228831291199,1,1,1,-0.1618633270263672,-0.1899118423461914,0.9878070374542556,0.012192962545744424,0.9903081165766422,0.009691883423357806,0.9855467683110849,0.1395685374736786,0.8378378378378378
sgd_nesterov,150,2,8,8,test_Z,match_landscape,50,plus_d1,0.10000000000000009,0.10000000000000009,1.8994209183599533,2.4906042204950194,1.3112439672642549,8,0.8074229955673218,0.8074229955673218,8,0.8022876977920532,0.8022876977920532,1,1,1,-0.06693339347839355,0.0008337497711181641,0.9930990926565493,0.006900907343450724,0.9946773814536334,0.00532261854636662,0.9914585398781213,0.10926614701747894,0.8888888888888888
sgd_nesterov,150,2,8,8,test_Z,match_landscape,50,minus_d1,0.10000000000000009,0.10000000000000009,1.8994209183599533,2.4906042204950194,1.3112439672642549,8,0.8074229955673218,0.8074229955673218,8,0.8167107105255127,0.8167107105255127,1,1,1,-0.06693339347839355,-0.14519834518432617,0.9934479920657854,0.006552007934214621,0.9954211104387651,0.004578889561234867,0.9926867423912907,0.11535985767841339,0.8888888888888888
sgd_nesterov,150,2,8,8,test_Z,match_landscape,50,plus_d2,0.10000000000000009,0.10000000000000009,1.8994209183599533,2.4906042204950194,1.3112439672642549,8,0.8074229955673218,0.8074229955673218,8,0.7967639565467834,0.7967639565467834,1,1,1,-0.06693339347839355,0.04212617874145508,0.9871118829010802,0.012888117098919794,0.9900214984086909,0.009978501591309086,0.9843412737544911,0.14408212900161743,0.8545454545454545
sgd_nesterov,150,2,8,8,test_Z,match_landscape,50,minus_d2,0.10000000000000009,0.10000000000000009,1.8994209183599533,2.4906042204950194,1.3112439672642549,8,0.8074229955673218,0.8074229955673218,8,0.8165053129196167,0.8165053129196167,1,1,1,-0.06693339347839355,0.03943157196044922,0.9903252220013704,0.009674777998629591,0.993013119710134,0.006986880289866049,0.9887827835844561,0.11874601989984512,0.8888888888888888
sgd_nesterov,150,3,0,0,test_Z,match_landscape,50,plus_d1,0.10000000000000009,0.10000000000000009,1.8994209183599533,2.4906042204950194,1.3112439672642549,8,0.8440703749656677,0.08486299216747284,8,0.8461363911628723,0.08279162645339966,1,0,0,-0.08490979671478271,0.007927894592285156,0.9835553196867541,0.016444680313245863,0.9870169046236117,0.01298309537638831,0.9749800778313625,0.15074391663074493,0.7586206896551724
sgd_nesterov,150,3,0,0,test_Z,match_landscape,50,minus_d1,0.10000000000000009,0.10000000000000009,1.8994209183599533,2.4906042204950194,1.3112439672642549,8,0.8440703749656677,0.08486299216747284,8,0.8443968296051025,0.08479209989309311,1,0,0,-0.08490979671478271,-0.06883811950683594,0.9848119499155716,0.015188050084428362,0.9888420004456562,0.011157999554343823,0.9787916654493888,0.14370638132095337,0.7894736842105263
sgd_nesterov,150,3,0,0,test_Z,match_landscape,50,plus_d2,0.10000000000000009,0.10000000000000009,1.8994209183599533,2.4906042204950194,1.3112439672642549,8,0.8440703749656677,0.08486299216747284,8,0.8353554010391235,0.08114710450172424,1,0,0,-0.08490979671478271,0.02771890163421631,0.9837893740698169,0.016210625930183076,0.9876934920006029,0.012306507999397143,0.9769268461808739,0.1411304920911789,0.7435897435897436
sgd_nesterov,150,3,0,0,test_Z,match_landscape,50,minus_d2,0.10000000000000009,0.10000000000000009,1.8994209183599533,2.4906042204950194,1.3112439672642549,8,0.8440703749656677,0.08486299216747284,8,0.8464149832725525,0.08921069651842117,1,0,0,-0.08490979671478271,-0.11161494255065918,0.9793450645479833,0.020654935452016687,0.9838418849421768,0.016158115057823164,0.9688062062471146,0.17489203810691833,0.7142857142857143
sgd_nesterov,150,4,6,6,test_Z,match_landscape,50,plus_d1,0.10000000000000009,0.10000000000000009,1.8994209183599533,2.4906042204950194,1.3112439672642549,6,0.9453420639038086,0.9453420639038086,6,0.9385695457458496,0.9385695457458496,1,1,1,-0.13141441345214844,0.16515779495239258,0.9849433980886589,0.015056601911341061,0.9876740439420263,0.012325956057973708,0.9797411831075834,0.14365240931510925,0.7435897435897436
sgd_nesterov,150,4,6,6,test_Z,match_landscape,50,minus_d1,0.10000000000000009,0.10000000000000009,1.8994209183599533,2.4906042204950194,1.3112439672642549,6,0.9453420639038086,0.9453420639038086,6,0.9510135650634766,0.9510135650634766,1,1,1,-0.13141441345214844,0.05558586120605469,0.9878146607267964,0.012185339273203644,0.9899946511708537,0.010005348829146277,0.983908166883578,0.14597898721694946,0.8545454545454545
sgd_nesterov,150,4,6,6,test_Z,match_landscape,50,plus_d2,0.10000000000000009,0.10000000000000009,1.8994209183599533,2.4906042204950194,1.3112439672642549,6,0.9453420639038086,0.9453420639038086,6,0.9397972822189331,0.9397972822189331,1,1,1,-0.13141441345214844,0.08208084106445312,0.9829023646704286,0.017097635329571426,0.9869968745341288,0.013003125465871235,0.9788942446348239,0.15781210362911224,0.7739130434782608
sgd_nesterov,150,4,6,6,test_Z,match_landscape,50,minus_d2,0.10000000000000009,0.10000000000000009,1.8994209183599533,2.4906042204950194,1.3112439672642549,6,0.9453420639038086,0.9453420639038086,6,0.9493714570999146,0.9493714570999146,1,1,1,-0.13141441345214844,-0.06779050827026367,0.9840624038391925,0.015937596160807477,0.9868241854789794,0.013175814521020568,0.9782898675011847,0.16480714082717896,0.7586206896551724
sgd_nesterov,150,5,6,6,test_Z,match_landscape,50,plus_d1,0.10000000000000009,0.10000000000000009,1.8994209183599533,2.4906042204950194,1.3112439672642549,6,0.6186829805374146,0.6186829805374146,6,0.5859957933425903,0.5859957933425903,1,1,1,-0.060840606689453125,0.07921957969665527,0.9875871673633746,0.012412832636625404,0.989687793094194,0.010312206905806032,0.9841705765714132,0.13382434844970703,0.7894736842105263
sgd_nesterov,150,5,6,6,test_Z,match_landscape,50,minus_d1,0.10000000000000009,0.10000000000000009,1.8994209183599533,2.4906042204950194,1.3112439672642549,6,0.6186829805374146,0.6186829805374146,6,0.6624288558959961,0.6624288558959961,1,1,1,-0.060840606689453125,0.05103278160095215,0.9868133140752972,0.013186685924702846,0.9893471312419799,0.010652868758020073,0.9833420155457365,0.12608599662780762,0.8214285714285714
sgd_nesterov,150,5,6,6,test_Z,match_landscape,50,plus_d2,0.10000000000000009,0.10000000000000009,1.8994209183599533,2.4906042204950194,1.3112439672642549,6,0.6186829805374146,0.6186829805374146,6,0.6912974119186401,0.6912974119186401,1,1,1,-0.060840606689453125,-0.06431889533996582,0.9905314722330004,0.00946852776699958,0.9923274241079701,0.007672575892029854,0.9882613428466519,0.12678302824497223,0.8545454545454545
sgd_nesterov,150,5,6,6,test_Z,match_landscape,50,minus_d2,0.10000000000000009,0.10000000000000009,1.8994209183599533,2.4906042204950194,1.3112439672642549,6,0.6186829805374146,0.6186829805374146,6,0.5450750589370728,0.5450750589370728,1,1,1,-0.060840606689453125,0.06596899032592773,0.9907415675146258,0.009258432485374168,0.9923797693608485,0.007620230639151515,0.9881120828563853,0.1232195720076561,0.8545454545454545
sgd_nesterov,150,6,1,1,test_Z,match_landscape,50,plus_d1,0.10000000000000009,0.10000000000000009,1.8994209183599533,2.4906042204950194,1.3112439672642549,1,0.9073359966278076,0.9073359966278076,1,0.9067968130111694,0.9067968130111694,1,1,1,0.16937923431396484,0.24782657623291016,0.9920412952414043,0.007958704758595725,0.9940123780956134,0.00598762190438662,0.9902468111548587,0.11371854692697525,0.8715596330275229
